USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,GIVEUP,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,USER QTY,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,BPCR,BPCR$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES
oscargruss|GH59,AMEX,BLK,2021-06-18, $700.00 ,C,SELL,200, $90.40 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388086653,1336736336,21493390,,O,,, 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,BLK,2021-06-18, $900.00 ,C,BUY,200, $12.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388086653,1336736338,21493390,,O,,, 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,BRKB,2021-06-18, $210.00 ,P,SELL,"1,000", $5.67 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388088876,1336757116,21495976,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|XJ59,BOX,CCL,2023-01-20, $20.00 ,P,SELL,"1,500", $6.75 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388086743,1336737782,21493498,,O,,, 0.0250 , 37.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,PHLX,FB,2021-06-18, $260.00 ,C,SELL,350, $25.70 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388092749,1336796522,21500935,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,HAL,2021-04-16, $20.00 ,P,SELL,"2,000", $2.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388087182,1336740449,21493897,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|WH59,AMEX,JPM,2021-03-19, $145.00 ,P,SELL,"2,500", $11.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388091582,1336784691,21499441,,O,,, 0.0250 , 62.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,JPM,2021-06-18, $140.00 ,C,BUY,500, $8.70 ,2021-01-11,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388087343,1336742111,21494104,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,JPM,2021-06-18, $140.00 ,C,SELL,500, $8.70 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388087188,1336741437,21493939,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,NFLX,2021-03-19, $505.00 ,P,SELL,100, $36.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388088045,1336749142,21494957,,O,,, 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,PYPL,2021-02-19, $240.00 ,P,SELL,250, $13.40 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388089386,1336762349,21496543,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,MRCY,PYPL,2021-03-19, $195.00 ,P,BUY,300, $3.15 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,J,ISTG,388089618,1336763790,21496752,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,PYPL,2021-03-19, $240.00 ,P,SELL,300, $16.60 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388089618,1336763789,21496752,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,AMEX,QQQ,2022-01-21, $320.00 ,P,SELL,500, $35.15 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,A,ISTG,388090597,1336774633,21498330,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|YWL,BOX,RSP,2021-06-18, $130.00 ,P,SELL,"1,000", $7.15 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,ETF,0,B,ISTG,388086868,1336738223,21493569,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,SE,2021-02-19, $145.00 ,P,BUY,250, $0.55 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388092835,1336798024,21501102,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,SE,2021-02-19, $210.00 ,P,SELL,250, $14.80 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388092835,1336798007,21501102,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|GH59,AMEX,SEDG,2021-06-18, $350.00 ,P,SELL,90, $59.88 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,A,ISTG,388089774,1336766180,21496958,,O,,, 0.0250 , 2.2500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,ISE,SEDG,2022-01-21, $350.00 ,P,SELL,90, $87.34 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,I,ISTG,388090430,1336773533,21498088,,O,,, 0.0250 , 2.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,SMH,2022-01-21, $210.00 ,P,SELL,200, $19.58 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,A,ISTG,388093235,1336802282,21501723,,O,,, 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-01-15," $3,700.00 ",P,BUY,250, $6.70 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388090294,1336771098,21497722,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-02-19," $3,800.00 ",P,SELL,250, $91.05 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388090294,1336771096,21497722,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,785.00 ",C,BUY,22, $135.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/5,0,0,129,,Option,0,0,Index,0,C,ISTG,388085911,1336723065,21492452,,O,,, 0.0250 , 0.5500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPX,2021-03-19," $3,795.00 ",C,BUY,23, $130.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093537,1336805091,21502010,,O,,, 0.0250 , 0.5750 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPX,2021-03-19," $3,795.00 ",C,BUY,23, $130.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093465,1336803907,21501853,,O,,, 0.0250 , 0.5750 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-03-19," $3,805.00 ",C,SELL,87, $127.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388090294,1336771097,21497722,,O,,, 0.0250 , 2.1750 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPX,2021-03-19," $4,000.00 ",C,SELL,100, $34.30 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093537,1336805092,21502010,,O,,, 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,785.00 ",P,SELL,22, $124.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,5/5,0,0,129,,Option,0,0,Index,0,C,ISTG,388085911,1336723068,21492452,,O,,, 0.0250 , 0.5500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPX,2021-03-19," $3,795.00 ",P,SELL,23, $131.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093537,1336805090,21502010,,O,,, 0.0250 , 0.5750 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPX,2021-03-19," $3,795.00 ",P,SELL,23, $131.20 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093465,1336803902,21501853,,O,,, 0.0250 , 0.5750 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-03-19," $3,805.00 ",P,BUY,87, $130.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388090294,1336771099,21497722,,O,,, 0.0250 , 2.1750 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-04-16," $2,875.00 ",P,BUY,150, $19.80 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/5,0,0,129,,Option,0,0,Index,0,C,ISTG,388085911,1336723067,21492452,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-04-16," $3,075.00 ",P,SELL,300, $30.35 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/5,0,0,129,,Option,0,0,Index,0,C,ISTG,388085911,1336723069,21492452,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-04-16," $3,550.00 ",P,BUY,150, $89.00 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/5,0,0,129,,Option,0,0,Index,0,C,ISTG,388085911,1336723066,21492452,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,CBOE,SPXW,2021-02-08," $3,950.00 ",C,SELL,125, $15.40 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388093465,1336803912,21501853,,O,,, 0.0250 , 3.1250 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|WH59,ISE,XLP,2021-02-05, $66.00 ,P,SELL,13, $0.85 ,2021-01-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,I,ISTG,388088669,1336754465,21495677,,O,,, 0.0250 , 0.3250 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,BOX,AAPL,2021-01-15, $120.00 ,P,BUY,"4,000", $0.14 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388096450,1336836359,21505375,,O,,, 0.0250 , 100.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,BOX,AAPL,2021-01-22, $121.00 ,P,SELL,"2,000", $0.75 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388096450,1336836363,21505375,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,AMEX,AAPL,2023-03-17, $105.00 ,P,SELL,500, $15.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388097663,1336850655,21506841,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,AMEX,ADBE,2021-01-15, $480.00 ,P,BUY,100, $16.50 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388098321,1336859371,21507556,,O,,, 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,AMEX,ADBE,2023-01-20, $450.00 ,P,SELL,100, $80.75 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388098321,1336859370,21507556,,O,,, 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|XJ59,PHLX,AMZN,2023-01-20," $3,120.00 ",P,SELL,20, $583.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388095015,1336820464,21503678,,O,,, 0.0250 , 0.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,BOX,BAC,2021-01-15, $35.00 ,C,SELL,"5,000", $0.12 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388100063,1336879914,21509527,,O,,, 0.0250 , 125.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,BOX,BAC,2021-08-20, $30.00 ,P,SELL,"2,000", $1.83 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388098717,1336863083,21507969,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|WH59,BOX,BBD,2023-01-20, $2.00 ,P,BUY,"10,000", $0.03 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388100480,1336884251,21510051,,O,,, 0.0250 , 250.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|WH59,BOX,BBD,2023-01-20, $5.50 ,P,SELL,"10,000", $1.42 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388100480,1336884252,21510051,,O,,, 0.0250 , 250.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,AMEX,BIDU,2022-01-21, $95.00 ,P,BUY,300, $2.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099551,1336871753,21508940,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,AMEX,BIDU,2022-01-21, $200.00 ,P,SELL,300, $29.25 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099551,1336871749,21508940,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,PHLX,BRKB,2021-06-18, $190.00 ,P,SELL,700, $2.50 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388097060,1336844220,21506071,,O,,, 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|xyuobo,BOX,C,2021-01-15, $70.00 ,P,BUY,"1,000", $3.92 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388100450,1336884473,21509994,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|amcleodobo,AMEX,DD,2021-02-19, $120.00 ,C,BUY,"5,000", $0.10 ,2021-01-12,Done Away Managed,161,161,FIRM,CLIENT,MER,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099596,1336873506,21509054,,O,,, 0.0250 , 125.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|amcleodobo,AMEX,DD,2021-02-19, $120.00 ,C,SELL,"5,000", $0.10 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099566,1336871915,21508988,,O,,, 0.0250 , 125.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|amcleodobo,AMEX,DD,2021-02-19, $120.00 ,P,BUY,"5,000", $34.70 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099566,1336871916,21508988,,O,,, 0.0250 , 125.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|amcleodobo,AMEX,DD,2021-02-19, $120.00 ,P,SELL,"5,000", $34.70 ,2021-01-12,Done Away Managed,161,161,FIRM,CLIENT,MER,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388099596,1336873507,21509054,,O,,, 0.0250 , 125.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|Parallaxobo,BOX,EPD,2021-03-19, $20.00 ,P,BUY,"8,400", $0.47 ,2021-01-12,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388099061,1336866797,21508411,,O,,, 0.0250 , 210.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,FB,2021-01-15, $260.00 ,C,BUY,500, $2.30 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388095152,1336821180,21503808,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,FB,2021-01-29, $260.00 ,C,SELL,500, $9.45 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388095152,1336821178,21503808,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,FDX,2021-04-16, $240.00 ,P,SELL,80, $16.40 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388097834,1336851540,21506882,,O,,, 0.0250 , 2.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,NVDA,2021-06-18, $260.00 ,P,BUY,300, $1.48 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388101439,1336893825,21511375,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,NVDA,2021-06-18, $450.00 ,P,SELL,300, $23.10 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388101439,1336893822,21511375,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|NelsonZhu ,AMEX,QQQ,2023-01-20, $305.00 ,P,SELL,500, $41.90 ,2021-01-12,Done Away Managed,642,742,FIRM,UBS,BLUBS,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,A,ISTG,388102295,1336904516,21512505,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|YWL,BOX,RSP,2021-06-18, $120.00 ,P,SELL,"1,000", $4.20 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,ETF,0,B,ISTG,388101268,1336892619,21511023,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,SE,2021-02-19, $200.00 ,P,SELL,120, $8.40 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388098529,1336860901,21507808,,O,,, 0.0250 , 3.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|JerryKao ,AMEX,SE,2021-05-21, $260.00 ,C,BUY,250, $16.60 ,2021-01-12,Done Away Managed,642,742,FIRM,UBS,BLUBS2,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388102124,1336902976,21512372,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,SE,2021-05-21, $200.00 ,P,SELL,120, $21.65 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388098529,1336860902,21507808,,O,,, 0.0250 , 3.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|JerryKao ,AMEX,SE,2021-05-21, $210.00 ,P,BUY,250, $26.40 ,2021-01-12,Done Away Managed,642,742,FIRM,UBS,BLUBS2,BLOGS,MANUAL,1/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388102124,1336902983,21512372,,O,,, 0.0250 , 6.2500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|xyuobo,CBOE,SPX,2021-01-15," $3,800.00 ",C,BUY,20, $22.50 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,4/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388100634,1336888227,21510488,,O,,, 0.0250 , 0.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|xyuobo,CBOE,SPX,2021-01-15," $3,800.00 ",P,SELL,20, $22.00 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,3/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388100634,1336888235,21510488,,O,,, 0.0250 , 0.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|SG59,CBOE,SPX,2021-03-19," $3,785.00 ",C,SELL,8, $130.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388097798,1336851276,21506916,,O,,, 0.0250 , 0.2000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|YWL,CBOE,SPX,2021-03-19," $3,790.00 ",C,BUY,70, $129.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388101723,1336898502,21511845,,O,,, 0.0250 , 1.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|YWL,MID,SPX,2021-03-19," $3,795.00 ",C,SELL,15, $127.40 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,MID,ISTG,388099959,1336877756,21509434,,O,,, 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|xyuobo,CBOE,SPX,2021-03-19," $3,800.00 ",C,SELL,20, $122.65 ,2021-01-12,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,1/4,0,0,129,,Option,0,0,Index,0,C,ISTG,388100634,1336888230,21510488,,O,,, 0.0250 , 0.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|SG59,CBOE,SPX,2021-03-19," $3,785.00 ",P,BUY,8, $129.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388097798,1336851277,21506916,,O,,, 0.0250 , 0.2000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|YWL,CBOE,SPX,2021-03-19," $3,790.00 ",P,SELL,70, $125.00 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388101723,1336898504,21511845,,O,,, 0.0250 , 1.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|YWL,MID,SPX,2021-03-19," $3,795.00 ",P,BUY,15, $129.40 ,2021-01-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,MID,ISTG,388099959,1336877757,21509434,,O,,, 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   
